Date,MINERvA POT,MINERvAxMINOS POT,POT Delivered,MINERvA Efficiency,MINERvA×MINOS Efficiency,DAQ Clock Livetime,MINERvA Total POT,MINERvA×MINOS Total POT,Delivered Total POT
2014-05-04,9.33E+17,9.30E+17,9.42E+17,99.05,98.73,,2.014E+20,1.930E+20,2.059E+20
2014-05-05,1.02E+18,1.01E+18,1.03E+18,99.03,98.77,,2.024E+20,1.940E+20,2.069E+20
2014-05-06,8.49E+17,8.49E+17,8.56E+17,99.14,99.14,,2.032E+20,1.948E+20,2.077E+20
2014-05-07,1.04E+18,1.01E+18,1.05E+18,98.95,96.39,,2.043E+20,1.959E+20,2.088E+20
2014-05-08,1.03E+18,1.03E+18,1.04E+18,98.93,98.81,,2.053E+20,1.969E+20,2.098E+20
2014-05-09,9.89E+17,9.86E+17,9.98E+17,99.06,98.76,,2.063E+20,1.979E+20,2.108E+20
2014-05-10,9.77E+17,9.74E+17,9.87E+17,99,98.71,,2.073E+20,1.988E+20,2.118E+20
2014-05-11,1.03E+18,1.02E+18,1.04E+18,99.02,98.73,,2.083E+20,1.999E+20,2.129E+20
2014-05-12,7.33E+17,7.32E+17,7.40E+17,99.06,98.89,,2.090E+20,2.006E+20,2.136E+20
2014-05-13,1.62E+17,1.62E+17,1.64E+17,98.51,98.51,,2.092E+20,2.008E+20,2.138E+20
2014-05-14,0.00E+00,1.84E+12,0.00E+00,0,0,,2.092E+20,2.008E+20,2.138E+20
2014-05-15,4.06E+15,4.06E+15,4.12E+15,98.57,98.57,,2.092E+20,2.008E+20,2.138E+20
2014-05-16,8.28E+17,8.26E+17,8.36E+17,98.99,98.79,,2.100E+20,2.016E+20,2.146E+20
2014-05-17,8.86E+17,8.84E+17,8.99E+17,98.62,98.32,,2.109E+20,2.025E+20,2.155E+20
2014-05-18,1.03E+18,1.03E+18,1.04E+18,99.02,98.74,,2.119E+20,2.035E+20,2.165E+20
2014-05-19,9.67E+17,9.64E+17,9.77E+17,99.01,98.72,,2.129E+20,2.045E+20,2.175E+20
2014-05-20,8.86E+17,8.83E+17,8.94E+17,99.08,98.77,,2.138E+20,2.054E+20,2.184E+20
2014-05-21,1.06E+18,1.06E+18,1.07E+18,99.06,98.79,,2.149E+20,2.064E+20,2.195E+20
2014-05-22,1.02E+18,1.02E+18,1.03E+18,99.08,98.79,,2.159E+20,2.074E+20,2.205E+20
2014-05-23,1.09E+18,1.09E+18,1.11E+18,98.6,98.34,,2.170E+20,2.085E+20,2.216E+20
2014-05-24,1.09E+18,1.09E+18,1.10E+18,99.03,98.76,,2.181E+20,2.096E+20,2.227E+20
2014-05-25,8.59E+17,8.53E+17,8.67E+17,99.01,98.35,,2.189E+20,2.105E+20,2.236E+20
2014-05-26,1.06E+18,1.06E+18,1.08E+18,98.36,98.19,,2.200E+20,2.115E+20,2.247E+20
2014-05-27,9.12E+17,9.09E+17,9.21E+17,99.02,98.71,,2.209E+20,2.124E+20,2.256E+20
2014-05-28,1.08E+18,1.07E+18,1.09E+18,99.04,98.77,,2.220E+20,2.135E+20,2.267E+20
2014-05-29,8.69E+17,8.62E+17,8.78E+17,98.98,98.23,,2.228E+20,2.144E+20,2.276E+20
2014-05-30,1.09E+18,1.09E+18,1.12E+18,97.57,97.3,,2.239E+20,2.155E+20,2.287E+20
2014-05-31,1.06E+18,1.06E+18,1.07E+18,98.98,98.7,,2.250E+20,2.165E+20,2.297E+20
2014-06-01,1.07E+18,1.06E+18,1.08E+18,99.02,98.03,,2.261E+20,2.176E+20,2.308E+20
2014-06-02,1.01E+18,1.01E+18,1.02E+18,99.1,98.82,,2.271E+20,2.186E+20,2.318E+20
2014-06-03,1.04E+18,1.04E+18,1.05E+18,98.94,98.72,,2.281E+20,2.196E+20,2.329E+20
2014-06-04,1.08E+18,1.08E+18,1.10E+18,98.03,97.5,,2.292E+20,2.207E+20,2.340E+20
2014-06-05,9.98E+17,9.95E+17,1.01E+18,99.05,98.75,,2.302E+20,2.217E+20,2.350E+20
2014-06-06,1.08E+18,1.08E+18,1.09E+18,99.04,98.71,,2.313E+20,2.228E+20,2.361E+20
2014-06-07,1.11E+18,1.10E+18,1.12E+18,98.97,98.68,,2.324E+20,2.239E+20,2.372E+20
2014-06-08,1.02E+18,1.01E+18,1.03E+18,99.03,98.78,,2.334E+20,2.249E+20,2.382E+20
2014-06-09,9.74E+17,9.68E+17,9.85E+17,98.98,98.32,,2.344E+20,2.259E+20,2.392E+20
2014-06-10,3.78E+17,3.78E+17,3.81E+17,99.05,99.05,,2.348E+20,2.262E+20,2.396E+20
2014-06-11,7.35E+17,7.32E+17,7.42E+17,99.04,98.68,,2.355E+20,2.270E+20,2.404E+20
2014-06-12,8.44E+17,8.41E+17,8.52E+17,99,98.67,,2.363E+20,2.278E+20,2.412E+20
2014-06-13,9.01E+17,8.98E+17,9.10E+17,98.95,98.62,,2.372E+20,2.287E+20,2.421E+20
2014-06-14,1.04E+18,1.04E+18,1.05E+18,98.99,98.47,,2.383E+20,2.298E+20,2.432E+20
2014-06-15,1.04E+18,1.04E+18,1.05E+18,99.07,98.79,,2.393E+20,2.308E+20,2.442E+20
2014-06-16,9.45E+17,9.42E+17,9.55E+17,98.99,98.67,,2.403E+20,2.317E+20,2.452E+20
2014-06-17,1.08E+18,1.07E+18,1.09E+18,98.95,98.67,,2.413E+20,2.328E+20,2.463E+20
2014-06-18,8.22E+17,8.19E+17,8.30E+17,98.97,98.61,,2.422E+20,2.336E+20,2.471E+20
2014-06-19,9.98E+17,9.76E+17,1.01E+18,98.96,96.76,,2.432E+20,2.346E+20,2.481E+20
2014-06-20,1.09E+18,1.09E+18,1.10E+18,99,98.71,,2.442E+20,2.357E+20,2.492E+20
2014-06-21,1.08E+18,1.08E+18,1.09E+18,98.97,98.7,,2.453E+20,2.368E+20,2.503E+20
2014-06-22,1.08E+18,1.07E+18,1.09E+18,98.94,98.66,,2.464E+20,2.378E+20,2.514E+20
2014-06-23,1.08E+18,1.08E+18,1.10E+18,99.03,98.75,,2.475E+20,2.389E+20,2.525E+20
2014-06-24,1.00E+18,1.00E+18,1.01E+18,99.02,99.02,,2.485E+20,2.399E+20,2.535E+20
2014-06-25,1.06E+18,1.03E+18,1.07E+18,98.98,96.16,,2.495E+20,2.409E+20,2.546E+20
2014-06-26,7.16E+17,6.91E+17,7.23E+17,98.92,95.48,,2.503E+20,2.416E+20,2.553E+20
2014-06-27,1.06E+18,1.06E+18,1.07E+18,99.05,98.88,,2.513E+20,2.427E+20,2.564E+20
2014-06-28,1.12E+18,1.11E+18,1.13E+18,98.99,98.72,,2.524E+20,2.438E+20,2.575E+20
2014-06-29,9.35E+17,9.31E+17,9.45E+17,98.94,98.62,,2.534E+20,2.447E+20,2.584E+20
2014-06-30,1.02E+18,1.02E+18,1.03E+18,98.44,98.15,,2.544E+20,2.458E+20,2.595E+20
2014-07-01,1.03E+18,1.03E+18,1.04E+18,98.95,98.67,,2.554E+20,2.468E+20,2.605E+20
2014-07-02,1.02E+18,1.02E+18,1.03E+18,98.88,98.6,,2.564E+20,2.478E+20,2.615E+20
2014-07-03,9.03E+17,9.03E+17,1.06E+18,85.33,85.26,,2.574E+20,2.487E+20,2.626E+20
2014-07-04,8.79E+17,8.75E+17,8.86E+17,99.15,98.71,,2.582E+20,2.496E+20,2.635E+20
2014-07-05,1.07E+18,1.07E+18,1.08E+18,98.89,98.65,,2.593E+20,2.507E+20,2.646E+20
2014-07-06,1.08E+18,1.08E+18,1.09E+18,99.04,98.76,,2.604E+20,2.517E+20,2.656E+20
2014-07-07,9.17E+17,9.14E+17,9.33E+17,98.32,97.99,,2.613E+20,2.527E+20,2.666E+20
2014-07-08,6.59E+17,6.56E+17,6.66E+17,98.91,98.46,,2.620E+20,2.533E+20,2.672E+20
2014-07-09,5.40E+17,5.37E+17,5.47E+17,98.78,98.25,,2.625E+20,2.538E+20,2.678E+20
2014-07-10,9.09E+17,9.06E+17,9.20E+17,98.8,98.53,,2.634E+20,2.548E+20,2.687E+20
2014-07-11,9.97E+17,9.94E+17,1.01E+18,98.77,98.5,,2.644E+20,2.557E+20,2.697E+20
2014-07-12,1.04E+18,1.04E+18,1.05E+18,98.79,98.79,,2.654E+20,2.568E+20,2.708E+20
2014-07-13,1.05E+18,1.05E+18,1.06E+18,98.74,98.49,,2.665E+20,2.578E+20,2.718E+20
2014-07-14,7.72E+17,7.69E+17,7.80E+17,98.9,98.5,,2.673E+20,2.586E+20,2.726E+20
2014-07-15,1.06E+18,1.06E+18,1.08E+18,98.85,98.54,,2.683E+20,2.597E+20,2.737E+20
2014-07-16,9.84E+17,9.78E+17,9.98E+17,98.61,97.95,,2.693E+20,2.606E+20,2.747E+20
2014-07-17,1.15E+18,1.15E+18,1.21E+18,95.4,95.13,,2.705E+20,2.618E+20,2.759E+20
2014-07-18,1.11E+18,1.11E+18,1.12E+18,98.83,98.54,,2.716E+20,2.629E+20,2.770E+20
2014-07-19,1.15E+18,1.15E+18,1.16E+18,98.83,98.6,,2.727E+20,2.641E+20,2.782E+20
2014-07-20,1.16E+18,1.16E+18,1.18E+18,98.76,98.48,,2.739E+20,2.652E+20,2.794E+20
2014-07-21,1.13E+18,1.12E+18,1.14E+18,98.92,98.68,,2.750E+20,2.663E+20,2.805E+20
2014-07-22,1.88E+17,1.88E+17,1.89E+17,99.19,99.19,,2.752E+20,2.665E+20,2.807E+20
2014-07-23,0.00E+00,0.00E+00,0.00E+00,0,0,,2.752E+20,2.665E+20,2.807E+20
2014-07-24,4.13E+17,4.13E+17,4.28E+17,96.66,96.49,,2.756E+20,2.669E+20,2.811E+20
2014-07-25,1.06E+18,1.06E+18,1.07E+18,99.19,98.91,,2.767E+20,2.680E+20,2.822E+20
2014-07-26,9.22E+17,9.20E+17,9.29E+17,99.18,98.97,,2.776E+20,2.689E+20,2.831E+20
2014-07-27,6.68E+17,6.44E+17,6.73E+17,99.28,95.76,,2.783E+20,2.696E+20,2.838E+20
2014-07-28,8.67E+17,8.65E+17,8.76E+17,99.08,98.75,,2.791E+20,2.704E+20,2.847E+20
2014-07-29,0.00E+00,0.00E+00,0.00E+00,0,0,,2.791E+20,2.704E+20,2.847E+20
2014-07-30,0.00E+00,0.00E+00,0.00E+00,0,0,,2.791E+20,2.704E+20,2.847E+20
2014-07-31,3.76E+17,3.76E+17,4.60E+17,81.77,81.77,,2.795E+20,2.708E+20,2.851E+20
2014-08-01,1.04E+18,1.04E+18,1.05E+18,98.99,98.73,,2.805E+20,2.718E+20,2.862E+20
2014-08-02,1.21E+18,1.21E+18,1.23E+18,98.81,98.54,,2.818E+20,2.730E+20,2.874E+20
2014-08-03,1.03E+18,1.03E+18,1.05E+18,98.74,98.61,,2.828E+20,2.741E+20,2.885E+20
2014-08-04,1.07E+18,1.07E+18,1.08E+18,98.81,98.51,,2.839E+20,2.751E+20,2.895E+20
2014-08-05,1.32E+18,1.31E+18,1.33E+18,98.71,98.43,,2.852E+20,2.765E+20,2.909E+20
2014-08-06,1.31E+18,1.30E+18,1.32E+18,98.74,98.69,,2.865E+20,2.778E+20,2.922E+20
2014-08-07,1.21E+18,1.21E+18,1.22E+18,98.83,98.83,,2.877E+20,2.790E+20,2.934E+20
2014-08-08,1.32E+18,1.32E+18,1.34E+18,98.82,98.57,,2.890E+20,2.803E+20,2.947E+20
2014-08-09,1.33E+18,1.33E+18,1.35E+18,98.74,98.48,,2.903E+20,2.816E+20,2.961E+20
2014-08-10,1.28E+18,1.28E+18,1.30E+18,98.76,98.73,,2.916E+20,2.829E+20,2.974E+20
2014-08-11,1.34E+18,1.34E+18,1.36E+18,98.75,98.45,,2.930E+20,2.842E+20,2.988E+20
2014-08-12,1.12E+18,1.12E+18,1.14E+18,98.78,98.45,,2.941E+20,2.854E+20,2.999E+20
2014-08-13,1.38E+18,1.38E+18,1.40E+18,98.78,98.76,,2.955E+20,2.867E+20,3.013E+20
2014-08-14,9.75E+17,9.75E+17,9.87E+17,98.82,98.82,,2.964E+20,2.877E+20,3.023E+20
2014-08-15,1.32E+18,1.31E+18,1.33E+18,98.78,98.46,,2.978E+20,2.890E+20,3.036E+20
2014-08-16,1.33E+18,1.33E+18,1.35E+18,98.63,98.63,,2.991E+20,2.904E+20,3.050E+20
2014-08-17,1.28E+18,1.27E+18,1.30E+18,98.7,98.4,,3.004E+20,2.916E+20,3.063E+20
2014-08-18,1.32E+18,1.32E+18,1.34E+18,98.82,98.56,,3.017E+20,2.929E+20,3.076E+20
2014-08-19,1.24E+18,1.23E+18,1.25E+18,98.76,98.46,,3.029E+20,2.942E+20,3.089E+20
2014-08-20,1.32E+18,1.31E+18,1.34E+18,98.81,98.12,,3.042E+20,2.955E+20,3.102E+20
2014-08-21,3.84E+17,3.84E+17,3.91E+17,98.27,98.27,,3.046E+20,2.959E+20,3.106E+20
2014-08-22,5.56E+17,5.56E+17,5.63E+17,98.81,98.8,,3.052E+20,2.964E+20,3.111E+20
2014-08-23,1.11E+18,1.10E+18,1.13E+18,98.77,97.86,,3.063E+20,2.975E+20,3.123E+20
2014-08-24,1.34E+18,1.33E+18,1.36E+18,98.77,98.46,,3.076E+20,2.989E+20,3.136E+20
2014-08-25,1.05E+18,1.05E+18,1.07E+18,98.69,98.31,,3.087E+20,2.999E+20,3.147E+20
2014-08-26,1.31E+18,1.31E+18,1.33E+18,98.8,98.53,,3.100E+20,3.012E+20,3.160E+20
2014-08-27,1.37E+18,1.37E+18,1.39E+18,98.82,98.54,,3.114E+20,3.026E+20,3.174E+20
2014-08-28,1.29E+18,1.29E+18,1.31E+18,98.76,98.74,,3.127E+20,3.039E+20,3.187E+20
2014-08-29,1.11E+18,1.10E+18,1.12E+18,98.84,98.46,,3.138E+20,3.050E+20,3.199E+20
2014-08-30,1.09E+18,1.08E+18,1.10E+18,98.86,98.68,,3.149E+20,3.061E+20,3.210E+20
2014-08-31,1.06E+18,1.06E+18,1.08E+18,99.02,98.74,,3.159E+20,3.071E+20,3.220E+20
2014-09-01,1.02E+18,1.01E+18,1.03E+18,98.96,98.66,,3.169E+20,3.081E+20,3.231E+20
2014-09-02,8.74E+17,8.71E+17,8.82E+17,99.07,98.72,,3.178E+20,3.090E+20,3.239E+20
2014-09-03,9.73E+17,9.72E+17,9.83E+17,98.98,98.88,,3.188E+20,3.100E+20,3.249E+20
2014-09-04,9.84E+17,9.81E+17,1.00E+18,98.38,98.08,,3.198E+20,3.109E+20,3.259E+20
2014-09-05,1.56E+17,1.56E+17,1.57E+17,98.93,98.93,,3.199E+20,3.111E+20,3.261E+20
2014-10-24,1.01E+16,9.95E+15,1.06E+16,95.19,93.83,,3.199E+20,3.111E+20,3.261E+20
2014-10-25,5.96E+17,5.55E+17,6.05E+17,98.6,91.89,,3.205E+20,3.117E+20,3.267E+20
2014-10-26,9.10E+17,9.06E+17,9.20E+17,98.85,98.49,,3.214E+20,3.126E+20,3.276E+20
2014-10-27,8.89E+17,8.83E+17,9.00E+17,98.77,98.04,,3.223E+20,3.135E+20,3.285E+20
2014-10-28,1.02E+18,1.02E+18,1.04E+18,98.07,98.04,,3.233E+20,3.145E+20,3.296E+20
2014-10-29,1.05E+18,1.05E+18,1.06E+18,98.81,98.48,,3.244E+20,3.155E+20,3.306E+20
2014-10-30,8.75E+17,8.72E+17,8.85E+17,98.9,98.48,,3.253E+20,3.164E+20,3.315E+20
2014-10-31,5.64E+17,5.64E+17,5.74E+17,98.37,98.37,,3.258E+20,3.170E+20,3.321E+20
2014-11-01,5.41E+17,5.41E+17,5.53E+17,97.84,97.84,,3.264E+20,3.175E+20,3.326E+20
2014-11-02,5.94E+17,5.94E+17,6.28E+17,94.6,94.6,,3.270E+20,3.181E+20,3.333E+20
2014-11-03,9.00E+17,8.96E+17,9.12E+17,98.7,98.27,,3.279E+20,3.190E+20,3.342E+20
2014-11-04,2.41E+17,2.41E+17,2.45E+17,98.29,98.29,,3.281E+20,3.192E+20,3.344E+20
2014-11-05,8.46E+16,8.45E+16,1.05E+17,80.39,80.31,,3.282E+20,3.193E+20,3.345E+20
2014-11-06,7.12E+17,7.11E+17,7.21E+17,98.83,98.57,,3.289E+20,3.200E+20,3.352E+20
2014-11-07,8.90E+17,8.86E+17,9.02E+17,98.65,98.26,,3.298E+20,3.209E+20,3.361E+20
2014-11-08,1.04E+18,1.03E+18,1.05E+18,98.8,97.84,,3.308E+20,3.219E+20,3.372E+20
2014-11-09,1.05E+18,1.03E+18,1.06E+18,98.93,97.36,,3.319E+20,3.230E+20,3.383E+20
2014-11-10,1.06E+18,1.06E+18,1.07E+18,98.85,98.54,,3.330E+20,3.240E+20,3.393E+20
2014-11-11,7.31E+17,7.28E+17,7.41E+17,98.71,98.24,,3.337E+20,3.248E+20,3.401E+20
2014-11-12,8.54E+17,8.54E+17,8.65E+17,98.72,98.71,,3.345E+20,3.256E+20,3.409E+20
2014-11-13,9.31E+17,9.16E+17,9.40E+17,99.04,97.51,,3.355E+20,3.265E+20,3.419E+20
2014-11-14,1.12E+18,1.11E+18,1.12E+18,99.67,99.39,,3.366E+20,3.276E+20,3.430E+20
2014-11-15,1.12E+18,1.11E+18,1.12E+18,100.1,99.8,,3.377E+20,3.288E+20,3.441E+20
2014-11-16,1.15E+18,1.14E+18,1.15E+18,99.94,99.39,,3.389E+20,3.299E+20,3.453E+20
2014-11-17,3.44E+17,3.44E+17,3.44E+17,100.06,100.04,,3.392E+20,3.302E+20,3.456E+20
2014-11-18,8.76E+17,8.73E+17,8.84E+17,99.12,98.77,,3.401E+20,3.311E+20,3.465E+20
2014-11-19,1.06E+18,1.06E+18,1.07E+18,99.73,99.42,,3.411E+20,3.322E+20,3.476E+20
2014-11-20,1.18E+18,1.18E+18,1.19E+18,98.98,98.73,,3.423E+20,3.334E+20,3.488E+20
2014-11-21,1.31E+18,1.26E+18,1.35E+18,97.25,93.59,,3.436E+20,3.346E+20,3.501E+20
2014-11-22,1.40E+18,1.21E+18,1.42E+18,98.51,85.11,,3.450E+20,3.358E+20,3.515E+20
2014-11-23,1.19E+18,1.19E+18,1.21E+18,98.67,98.34,,3.462E+20,3.370E+20,3.527E+20
2014-11-24,1.19E+18,1.19E+18,1.21E+18,98.62,98.29,,3.474E+20,3.382E+20,3.539E+20
2014-11-25,1.23E+18,1.23E+18,1.25E+18,98.46,98.03,,3.486E+20,3.394E+20,3.552E+20
2014-11-26,1.32E+18,1.30E+18,1.36E+18,96.51,95.26,,3.500E+20,3.407E+20,3.566E+20
2014-11-27,1.39E+18,1.38E+18,1.41E+18,98.65,98.36,,3.513E+20,3.421E+20,3.580E+20
2014-11-28,1.35E+18,1.34E+18,1.41E+18,95.51,95.23,,3.527E+20,3.435E+20,3.594E+20
2014-11-29,9.60E+17,5.83E+17,1.23E+18,78.19,47.46,,3.537E+20,3.440E+20,3.606E+20
2014-11-30,1.32E+18,1.21E+18,1.34E+18,98.22,90.31,,3.550E+20,3.452E+20,3.619E+20
2014-12-01,1.23E+18,1.21E+18,1.26E+18,97.75,96.59,,3.562E+20,3.465E+20,3.632E+20
2014-12-02,3.17E+17,3.03E+17,3.25E+17,97.54,93.13,,3.565E+20,3.468E+20,3.635E+20
2014-12-03,1.14E+18,1.14E+18,1.16E+18,98.69,98.35,,3.577E+20,3.479E+20,3.647E+20
2014-12-04,1.37E+18,1.37E+18,1.39E+18,98.75,98.46,,3.590E+20,3.493E+20,3.661E+20
2014-12-05,1.34E+18,1.33E+18,1.36E+18,98.36,98.09,,3.604E+20,3.506E+20,3.674E+20
2014-12-06,1.38E+18,1.37E+18,1.40E+18,98.72,97.85,,3.618E+20,3.520E+20,3.688E+20
2014-12-07,1.34E+18,1.34E+18,1.38E+18,97.39,97.16,,3.631E+20,3.533E+20,3.702E+20
2014-12-08,8.03E+17,8.02E+17,8.14E+17,98.63,98.54,,3.639E+20,3.541E+20,3.710E+20
2014-12-09,1.36E+18,1.35E+18,1.37E+18,98.81,98.53,,3.653E+20,3.555E+20,3.724E+20
2014-12-10,1.38E+18,1.37E+18,1.40E+18,98.52,98.22,,3.666E+20,3.568E+20,3.738E+20
2014-12-11,1.38E+18,1.38E+18,1.40E+18,98.75,98.46,,3.680E+20,3.582E+20,3.752E+20
2014-12-12,1.09E+18,1.08E+18,1.10E+18,98.61,98.24,,3.691E+20,3.593E+20,3.763E+20
2014-12-13,1.33E+18,1.33E+18,1.35E+18,98.44,98.14,,3.704E+20,3.606E+20,3.777E+20
2014-12-14,1.33E+18,1.32E+18,1.36E+18,97.75,97.45,,3.718E+20,3.619E+20,3.790E+20
2014-12-15,1.29E+18,1.27E+18,1.32E+18,98.35,96.87,,3.731E+20,3.632E+20,3.803E+20
2014-12-16,1.32E+18,1.32E+18,1.39E+18,95.11,94.84,,3.744E+20,3.645E+20,3.817E+20
2014-12-17,1.25E+18,1.23E+18,1.34E+18,92.98,91.43,,3.756E+20,3.658E+20,3.831E+20
2014-12-18,1.29E+18,1.27E+18,1.32E+18,97.83,96.63,,3.769E+20,3.670E+20,3.844E+20
2014-12-19,1.37E+18,1.36E+18,1.40E+18,97.47,97.19,,3.783E+20,3.684E+20,3.858E+20
2014-12-20,1.38E+18,1.38E+18,1.40E+18,98.77,98.48,,3.797E+20,3.698E+20,3.872E+20
2014-12-21,1.29E+18,1.28E+18,1.32E+18,97.72,97.39,,3.810E+20,3.710E+20,3.885E+20
2014-12-22,1.29E+18,1.28E+18,1.30E+18,98.74,98.43,,3.822E+20,3.723E+20,3.898E+20
2014-12-23,1.31E+18,1.30E+18,1.32E+18,98.84,98.54,,3.836E+20,3.736E+20,3.911E+20
2014-12-24,1.35E+18,1.34E+18,1.36E+18,98.82,98.53,,3.849E+20,3.750E+20,3.925E+20
2014-12-25,1.35E+18,1.35E+18,1.37E+18,98.79,98.5,,3.863E+20,3.763E+20,3.939E+20
2014-12-26,1.32E+18,1.30E+18,1.35E+18,97.37,96.19,,3.876E+20,3.776E+20,3.952E+20
2014-12-27,8.28E+17,8.20E+17,8.51E+17,97.23,96.33,,3.884E+20,3.784E+20,3.961E+20
2014-12-28,1.33E+18,1.33E+18,1.35E+18,98.68,98.38,,3.897E+20,3.798E+20,3.974E+20
2014-12-29,1.20E+18,1.20E+18,1.22E+18,98.65,98.25,,3.909E+20,3.810E+20,3.986E+20
2014-12-30,1.12E+18,1.09E+18,1.14E+18,97.95,95.71,,3.921E+20,3.821E+20,3.998E+20
2014-12-31,1.36E+18,1.36E+18,1.39E+18,98.06,97.78,,3.934E+20,3.834E+20,4.012E+20
2015-01-01,1.38E+18,1.38E+18,1.42E+18,97.33,97.06,,3.948E+20,3.848E+20,4.026E+20
2015-01-02,1.21E+18,1.20E+18,1.22E+18,98.75,98.42,,3.960E+20,3.860E+20,4.038E+20
2015-01-03,1.27E+18,1.26E+18,1.28E+18,98.76,98.45,,3.973E+20,3.873E+20,4.051E+20
2015-01-04,1.31E+18,1.30E+18,1.34E+18,97.9,97.05,,3.986E+20,3.886E+20,4.064E+20
2015-01-05,1.33E+18,1.32E+18,1.36E+18,97.64,97.35,,3.999E+20,3.899E+20,4.078E+20
2015-01-06,1.24E+18,1.23E+18,1.26E+18,98.66,98.37,,4.012E+20,3.911E+20,4.090E+20
2015-01-07,1.29E+18,1.29E+18,1.31E+18,98.33,98.19,,4.024E+20,3.924E+20,4.103E+20
2015-01-08,1.36E+18,1.36E+18,1.38E+18,98.84,98.55,,4.038E+20,3.938E+20,4.117E+20
2015-01-09,1.35E+18,1.35E+18,1.37E+18,98.7,98.45,,4.052E+20,3.951E+20,4.131E+20
2015-01-10,1.32E+18,1.31E+18,1.37E+18,96.12,95.82,,4.065E+20,3.964E+20,4.145E+20
2015-01-11,1.31E+18,1.31E+18,1.33E+18,98.78,98.47,,4.078E+20,3.977E+20,4.158E+20
2015-01-12,1.27E+18,1.26E+18,1.28E+18,98.74,98.45,,4.091E+20,3.990E+20,4.171E+20
2015-01-13,1.33E+18,1.33E+18,1.37E+18,97.5,97.23,,4.104E+20,4.003E+20,4.184E+20
2015-01-14,2.77E+17,2.77E+17,2.81E+17,98.69,98.66,,4.107E+20,4.006E+20,4.187E+20
2015-01-15,0.00E+00,0.00E+00,1.00E+01,0,0,,4.107E+20,4.006E+20,4.187E+20
2015-01-16,0.00E+00,0.00E+00,1.00E+01,0,0,,4.107E+20,4.006E+20,4.187E+20
2015-01-17,0.00E+00,0.00E+00,1.00E+01,0,0,,4.107E+20,4.006E+20,4.187E+20
2015-01-18,0.00E+00,0.00E+00,1.00E+01,0,0,,4.107E+20,4.006E+20,4.187E+20
2015-01-19,0.00E+00,0.00E+00,1.00E+01,0,0,,4.107E+20,4.006E+20,4.187E+20
2015-01-20,0.00E+00,0.00E+00,1,0,0,,4.107E+20,4.006E+20,4.187E+20
2015-01-21,0.00E+00,0.00E+00,1.00E+01,0,0,,4.107E+20,4.006E+20,4.187E+20
2015-01-22,0.00E+00,0.00E+00,4.69E+12,0,0,,4.107E+20,4.006E+20,4.187E+20
2015-01-23,0.00E+00,0.00E+00,6.98E+12,0,0,,4.107E+20,4.006E+20,4.187E+20
2015-01-24,1.79E+17,1.79E+17,2.17E+17,82.42,82.39,,4.108E+20,4.008E+20,4.189E+20
2015-01-25,1.00E+18,9.97E+17,1.02E+18,98.49,98.18,,4.118E+20,4.018E+20,4.200E+20
2015-01-26,1.24E+18,1.24E+18,1.27E+18,98.18,97.89,,4.131E+20,4.030E+20,4.212E+20
2015-01-27,1.21E+18,1.17E+18,1.27E+18,95.48,91.82,,4.143E+20,4.042E+20,4.225E+20
2015-01-28,1.07E+18,1.07E+18,1.19E+18,90.42,90.42,,4.154E+20,4.053E+20,4.237E+20
2015-01-29,1.28E+18,1.27E+18,1.32E+18,96.36,95.86,,4.166E+20,4.065E+20,4.250E+20
2015-01-30,1.27E+18,1.27E+18,1.31E+18,97.14,96.9,,4.179E+20,4.078E+20,4.263E+20
2015-01-31,1.29E+18,1.28E+18,1.35E+18,95.28,94.99,,4.192E+20,4.091E+20,4.277E+20
2015-02-01,1.12E+18,1.12E+18,1.14E+18,98.6,98.59,,4.203E+20,4.102E+20,4.288E+20
2015-02-02,1.24E+18,1.24E+18,1.28E+18,97.19,96.88,,4.216E+20,4.114E+20,4.301E+20
2015-02-03,1.18E+18,1.18E+18,1.21E+18,98.06,97.74,,4.227E+20,4.126E+20,4.313E+20
2015-02-04,1.05E+18,1.03E+18,1.06E+18,98.74,96.82,,4.238E+20,4.136E+20,4.324E+20
2015-02-05,3.32E+17,3.32E+17,3.35E+17,98.91,98.91,,4.241E+20,4.140E+20,4.327E+20
2015-02-06,1.20E+18,1.20E+18,1.22E+18,98.64,98.34,,4.253E+20,4.152E+20,4.339E+20
2015-02-07,6.52E+17,6.51E+17,9.76E+17,66.86,66.69,,4.260E+20,4.158E+20,4.349E+20
2015-02-08,9.93E+17,9.89E+17,1.07E+18,92.86,92.5,,4.270E+20,4.168E+20,4.360E+20
2015-02-09,1.27E+18,1.27E+18,1.30E+18,97.84,97.3,,4.282E+20,4.181E+20,4.373E+20
2015-02-10,9.98E+17,9.94E+17,1.02E+18,98.28,97.89,,4.292E+20,4.191E+20,4.383E+20
2015-02-11,1.11E+18,1.09E+18,1.18E+18,94.54,92.94,,4.303E+20,4.202E+20,4.395E+20
2015-02-12,1.24E+18,1.23E+18,1.26E+18,98.1,97.78,,4.316E+20,4.214E+20,4.407E+20
2015-02-13,1.10E+18,1.10E+18,1.12E+18,98.13,97.82,,4.327E+20,4.225E+20,4.418E+20
2015-02-14,1.15E+18,1.14E+18,1.18E+18,97.55,97.25,,4.338E+20,4.236E+20,4.430E+20
2015-02-15,1.04E+18,1.04E+18,1.06E+18,98.37,98.22,,4.349E+20,4.247E+20,4.441E+20
